id|device_id|created_at|published_at_utc|float_value|int_value|str_value|event_name
907|250019001247343339383037|2022-11-24 01:26:56.504678+00|2022-11-24 01:26:56.482+00||4||wifi
908|250019001247343339383037|2022-11-24 01:26:56.523822+00|2022-11-24 01:26:56.482+00|94.017576|||tempA4
909|e00fce685f262f4ea1486367|2022-11-24 01:30:01.659031+00|2022-11-24 01:30:01.63+00|69.800003|||temp
910|250019001247343339383037|2022-11-24 01:31:56.468553+00|2022-11-24 01:31:56.442+00|93.872532|||tempA0
911|250019001247343339383037|2022-11-24 01:31:56.572824+00|2022-11-24 01:31:56.543+00||4||wifi
912|250019001247343339383037|2022-11-24 01:31:56.575321+00|2022-11-24 01:31:56.543+00|93.292306|||tempA4
913|e00fce685f262f4ea1486367|2022-11-24 01:35:01.659794+00|2022-11-24 01:35:01.638+00|69.800003|||temp
914|250019001247343339383037|2022-11-24 01:36:56.460679+00|2022-11-24 01:36:56.441+00|93.727479|||tempA0
915|250019001247343339383037|2022-11-24 01:36:56.543937+00|2022-11-24 01:36:56.526+00||4||wifi
916|250019001247343339383037|2022-11-24 01:36:56.545147+00|2022-11-24 01:36:56.525+00|94.16264|||tempA4
917|e00fce685f262f4ea1486367|2022-11-24 01:40:01.689301+00|2022-11-24 01:40:01.667+00|68|||temp
918|250019001247343339383037|2022-11-24 01:41:56.459436+00|2022-11-24 01:41:56.439+00|93.43736|||tempA0
919|250019001247343339383037|2022-11-24 01:41:56.541823+00|2022-11-24 01:41:56.523+00||4||wifi
920|250019001247343339383037|2022-11-24 01:41:56.543039+00|2022-11-24 01:41:56.522+00|93.872532|||tempA4
921|e00fce685f262f4ea1486367|2022-11-24 01:45:01.734484+00|2022-11-24 01:45:01.707+00|68|||temp
922|250019001247343339383037|2022-11-24 01:46:56.458673+00|2022-11-24 01:46:56.437+00|93.582414|||tempA0
923|250019001247343339383037|2022-11-24 01:46:56.538268+00|2022-11-24 01:46:56.521+00||4||wifi
924|250019001247343339383037|2022-11-24 01:46:56.542623+00|2022-11-24 01:46:56.521+00|93.582414|||tempA4
925|e00fce685f262f4ea1486367|2022-11-24 01:50:01.755287+00|2022-11-24 01:50:01.732+00|68|||temp
926|250019001247343339383037|2022-11-24 01:51:56.501693+00|2022-11-24 01:51:56.474+00|93.872532|||tempA0
927|250019001247343339383037|2022-11-24 01:51:56.526944+00|2022-11-24 01:51:56.51+00||4||wifi
928|250019001247343339383037|2022-11-24 01:51:56.531022+00|2022-11-24 01:51:56.51+00|93.727479|||tempA4
929|e00fce685f262f4ea1486367|2022-11-24 01:55:01.783698+00|2022-11-24 01:55:01.761+00|68|||temp
930|250019001247343339383037|2022-11-24 01:56:56.457478+00|2022-11-24 01:56:56.434+00|93.582414|||tempA0
931|250019001247343339383037|2022-11-24 01:56:56.533214+00|2022-11-24 01:56:56.517+00||4||wifi
932|250019001247343339383037|2022-11-24 01:56:56.535658+00|2022-11-24 01:56:56.517+00|93.727479|||tempA4
933|e00fce685f262f4ea1486367|2022-11-24 02:00:01.817937+00|2022-11-24 02:00:01.793+00|68|||temp
934|250019001247343339383037|2022-11-24 02:01:57.964898+00|2022-11-24 02:01:57.939+00|94.017576|||tempA0
935|250019001247343339383037|2022-11-24 02:01:58.055297+00|2022-11-24 02:01:58.032+00|93.292306|||tempA4
936|250019001247343339383037|2022-11-24 02:01:58.059589+00|2022-11-24 02:01:58.032+00||4||wifi
937|e00fce685f262f4ea1486367|2022-11-24 02:05:01.871656+00|2022-11-24 02:05:01.842+00|68|||temp
938|250019001247343339383037|2022-11-24 02:06:56.451149+00|2022-11-24 02:06:56.431+00|93.872532|||tempA0
939|250019001247343339383037|2022-11-24 02:06:56.622733+00|2022-11-24 02:06:56.602+00|94.017576|||tempA4
940|250019001247343339383037|2022-11-24 02:06:56.632504+00|2022-11-24 02:06:56.602+00||4||wifi
941|e00fce685f262f4ea1486367|2022-11-24 02:10:01.944804+00|2022-11-24 02:10:01.915+00|68|||temp
942|250019001247343339383037|2022-11-24 02:11:57.916116+00|2022-11-24 02:11:57.895+00|93.727479|||tempA0
943|250019001247343339383037|2022-11-24 02:11:57.984151+00|2022-11-24 02:11:57.96+00|94.017576|||tempA4
944|250019001247343339383037|2022-11-24 02:11:57.987639+00|2022-11-24 02:11:57.96+00||4||wifi
945|e00fce685f262f4ea1486367|2022-11-24 02:15:02.005466+00|2022-11-24 02:15:01.964+00|68|||temp
946|250019001247343339383037|2022-11-24 02:16:56.44883+00|2022-11-24 02:16:56.428+00|93.43736|||tempA0
947|250019001247343339383037|2022-11-24 02:16:56.52847+00|2022-11-24 02:16:56.511+00||4||wifi
948|250019001247343339383037|2022-11-24 02:16:56.529741+00|2022-11-24 02:16:56.511+00|94.16264|||tempA4
949|e00fce685f262f4ea1486367|2022-11-24 02:20:02.063873+00|2022-11-24 02:20:02.03+00|68|||temp
950|250019001247343339383037|2022-11-24 02:21:56.446441+00|2022-11-24 02:21:56.425+00|93.43736|||tempA0
951|250019001247343339383037|2022-11-24 02:21:56.53053+00|2022-11-24 02:21:56.511+00|94.16264|||tempA4
952|250019001247343339383037|2022-11-24 02:21:56.531801+00|2022-11-24 02:21:56.512+00||4||wifi
953|e00fce685f262f4ea1486367|2022-11-24 02:25:02.056429+00|2022-11-24 02:25:02.029+00|68|||temp
954|250019001247343339383037|2022-11-24 02:26:57.886156+00|2022-11-24 02:26:57.8+00|93.727479|||tempA0
955|250019001247343339383037|2022-11-24 02:26:57.902463+00|2022-11-24 02:26:57.879+00||4||wifi
956|250019001247343339383037|2022-11-24 02:26:57.905351+00|2022-11-24 02:26:57.879+00|94.597802|||tempA4
957|e00fce685f262f4ea1486367|2022-11-24 02:30:02.089339+00|2022-11-24 02:30:02.06+00|68|||temp
958|250019001247343339383037|2022-11-24 02:31:56.497431+00|2022-11-24 02:31:56.474+00|93.43736|||tempA0
959|250019001247343339383037|2022-11-24 02:31:56.518294+00|2022-11-24 02:31:56.501+00||4||wifi
960|250019001247343339383037|2022-11-24 02:31:56.528251+00|2022-11-24 02:31:56.501+00|94.16264|||tempA4
961|e00fce685f262f4ea1486367|2022-11-24 02:35:02.063298+00|2022-11-24 02:35:02.019+00|68|||temp
962|250019001247343339383037|2022-11-24 02:36:56.446299+00|2022-11-24 02:36:56.419+00|93.727479|||tempA0
963|250019001247343339383037|2022-11-24 02:36:56.559545+00|2022-11-24 02:36:56.523+00||4||wifi
964|250019001247343339383037|2022-11-24 02:36:56.569206+00|2022-11-24 02:36:56.523+00|94.017576|||tempA4
965|e00fce685f262f4ea1486367|2022-11-24 02:40:02.076641+00|2022-11-24 02:40:02.051+00|68|||temp
966|250019001247343339383037|2022-11-24 02:41:56.446459+00|2022-11-24 02:41:56.419+00|93.582414|||tempA0
967|250019001247343339383037|2022-11-24 02:41:56.62367+00|2022-11-24 02:41:56.606+00||4||wifi
968|250019001247343339383037|2022-11-24 02:41:56.634802+00|2022-11-24 02:41:56.605+00|94.307694|||tempA4
969|e00fce685f262f4ea1486367|2022-11-24 02:45:02.124593+00|2022-11-24 02:45:02.1+00|68|||temp
970|250019001247343339383037|2022-11-24 02:46:56.459552+00|2022-11-24 02:46:56.439+00|93.582414|||tempA0
971|250019001247343339383037|2022-11-24 02:46:56.52127+00|2022-11-24 02:46:56.503+00||4||wifi
972|250019001247343339383037|2022-11-24 02:46:56.560252+00|2022-11-24 02:46:56.502+00|93.872532|||tempA4
973|e00fce685f262f4ea1486367|2022-11-24 02:50:02.136565+00|2022-11-24 02:50:02.114+00|68|||temp
974|250019001247343339383037|2022-11-24 02:51:56.439095+00|2022-11-24 02:51:56.415+00|93.727479|||tempA0
975|250019001247343339383037|2022-11-24 02:51:56.532413+00|2022-11-24 02:51:56.507+00||4||wifi
976|250019001247343339383037|2022-11-24 02:51:56.534082+00|2022-11-24 02:51:56.506+00|94.16264|||tempA4
977|e00fce685f262f4ea1486367|2022-11-24 02:55:02.183636+00|2022-11-24 02:55:02.157+00|68|||temp
978|250019001247343339383037|2022-11-24 02:56:56.525037+00|2022-11-24 02:56:56.502+00|93.582414|||tempA0
979|250019001247343339383037|2022-11-24 02:56:56.531844+00|2022-11-24 02:56:56.502+00||4||wifi
980|250019001247343339383037|2022-11-24 02:56:56.533835+00|2022-11-24 02:56:56.502+00|93.872532|||tempA4
981|e00fce685f262f4ea1486367|2022-11-24 03:00:02.204975+00|2022-11-24 03:00:02.178+00|68|||temp
982|250019001247343339383037|2022-11-24 03:01:56.464582+00|2022-11-24 03:01:56.44+00|93.582414|||tempA0
983|250019001247343339383037|2022-11-24 03:01:56.545078+00|2022-11-24 03:01:56.523+00|94.307694|||tempA4
984|250019001247343339383037|2022-11-24 03:01:56.546936+00|2022-11-24 03:01:56.523+00||4||wifi
985|e00fce685f262f4ea1486367|2022-11-24 03:05:02.239246+00|2022-11-24 03:05:02.212+00|68|||temp
986|250019001247343339383037|2022-11-24 03:06:56.444006+00|2022-11-24 03:06:56.421+00|93.582414|||tempA0
987|250019001247343339383037|2022-11-24 03:06:56.472492+00|2022-11-24 03:06:56.452+00||4||wifi
988|250019001247343339383037|2022-11-24 03:06:56.475781+00|2022-11-24 03:06:56.452+00|94.307694|||tempA4
989|e00fce685f262f4ea1486367|2022-11-24 03:10:02.282622+00|2022-11-24 03:10:02.243+00|68|||temp
990|250019001247343339383037|2022-11-24 03:11:56.430486+00|2022-11-24 03:11:56.407+00|93.872532|||tempA0
991|250019001247343339383037|2022-11-24 03:11:56.478708+00|2022-11-24 03:11:56.444+00||4||wifi
992|250019001247343339383037|2022-11-24 03:11:56.481214+00|2022-11-24 03:11:56.444+00|93.582414|||tempA4
993|e00fce685f262f4ea1486367|2022-11-24 03:15:02.30404+00|2022-11-24 03:15:02.277+00|68|||temp
994|250019001247343339383037|2022-11-24 03:16:56.430558+00|2022-11-24 03:16:56.406+00|93.872532|||tempA0
995|250019001247343339383037|2022-11-24 03:16:56.509933+00|2022-11-24 03:16:56.488+00||4||wifi
996|250019001247343339383037|2022-11-24 03:16:56.517881+00|2022-11-24 03:16:56.488+00|93.582414|||tempA4
997|e00fce685f262f4ea1486367|2022-11-24 03:20:02.338302+00|2022-11-24 03:20:02.309+00|68|||temp
998|250019001247343339383037|2022-11-24 03:21:56.429846+00|2022-11-24 03:21:56.406+00|93.147252|||tempA0
999|250019001247343339383037|2022-11-24 03:21:56.52762+00|2022-11-24 03:21:56.506+00||4||wifi
1000|250019001247343339383037|2022-11-24 03:21:56.533495+00|2022-11-24 03:21:56.506+00|94.017576|||tempA4
1001|e00fce685f262f4ea1486367|2022-11-24 03:25:02.370114+00|2022-11-24 03:25:02.339+00|68|||temp
1002|250019001247343339383037|2022-11-24 03:26:56.428977+00|2022-11-24 03:26:56.404+00|93.43736|||tempA0
1003|250019001247343339383037|2022-11-24 03:26:56.467151+00|2022-11-24 03:26:56.446+00||4||wifi
1004|250019001247343339383037|2022-11-24 03:26:56.470907+00|2022-11-24 03:26:56.445+00|94.017576|||tempA4
1005|e00fce685f262f4ea1486367|2022-11-24 03:30:02.39893+00|2022-11-24 03:30:02.372+00|68|||temp
1006|250019001247343339383037|2022-11-24 03:31:56.588125+00|2022-11-24 03:31:56.402+00|93.582414|||tempA0
1007|250019001247343339383037|2022-11-24 03:31:56.589735+00|2022-11-24 03:31:56.489+00|93.292306|||tempA4
1008|250019001247343339383037|2022-11-24 03:31:56.591285+00|2022-11-24 03:31:56.489+00||4||wifi
1009|e00fce685f262f4ea1486367|2022-11-24 03:35:02.4397+00|2022-11-24 03:35:02.405+00|68|||temp
1010|250019001247343339383037|2022-11-24 03:36:56.465648+00|2022-11-24 03:36:56.441+00|93.727479|||tempA0
1011|250019001247343339383037|2022-11-24 03:36:56.467594+00|2022-11-24 03:36:56.441+00||4||wifi
1012|250019001247343339383037|2022-11-24 03:36:56.468797+00|2022-11-24 03:36:56.441+00|93.727479|||tempA4
1013|e00fce685f262f4ea1486367|2022-11-24 03:40:02.469604+00|2022-11-24 03:40:02.436+00|68|||temp
1014|250019001247343339383037|2022-11-24 03:41:56.42578+00|2022-11-24 03:41:56.398+00|93.872532|||tempA0
1015|250019001247343339383037|2022-11-24 03:41:56.497315+00|2022-11-24 03:41:56.477+00||4||wifi
1016|250019001247343339383037|2022-11-24 03:41:56.535269+00|2022-11-24 03:41:56.477+00|94.017576|||tempA4
1017|e00fce685f262f4ea1486367|2022-11-24 03:45:02.556547+00|2022-11-24 03:45:02.479+00|66.199997|||temp
1018|250019001247343339383037|2022-11-24 03:46:56.442854+00|2022-11-24 03:46:56.409+00|93.582414|||tempA0
1019|250019001247343339383037|2022-11-24 03:46:56.49723+00|2022-11-24 03:46:56.477+00||4||wifi
1020|250019001247343339383037|2022-11-24 03:46:56.518418+00|2022-11-24 03:46:56.477+00|94.452748|||tempA4
1021|e00fce685f262f4ea1486367|2022-11-24 03:50:02.524638+00|2022-11-24 03:50:02.502+00|66.199997|||temp
1022|250019001247343339383037|2022-11-24 03:51:56.415197+00|2022-11-24 03:51:56.395+00|93.727479|||tempA0
1023|250019001247343339383037|2022-11-24 03:51:56.507995+00|2022-11-24 03:51:56.488+00|94.597802|||tempA4
1024|250019001247343339383037|2022-11-24 03:51:56.5227+00|2022-11-24 03:51:56.488+00||4||wifi
1025|e00fce685f262f4ea1486367|2022-11-24 03:55:02.67866+00|2022-11-24 03:55:02.644+00|66.199997|||temp
1026|250019001247343339383037|2022-11-24 03:56:56.447578+00|2022-11-24 03:56:56.427+00|93.582414|||tempA0
1027|250019001247343339383037|2022-11-24 03:56:56.496292+00|2022-11-24 03:56:56.475+00||4||wifi
1028|250019001247343339383037|2022-11-24 03:56:56.499134+00|2022-11-24 03:56:56.475+00|94.742856|||tempA4
1029|e00fce685f262f4ea1486367|2022-11-24 04:00:02.58797+00|2022-11-24 04:00:02.565+00|68|||temp
1030|250019001247343339383037|2022-11-24 04:01:56.447539+00|2022-11-24 04:01:56.431+00||4||wifi
1031|250019001247343339383037|2022-11-24 04:01:56.491095+00|2022-11-24 04:01:56.431+00|93.43736|||tempA4
1032|250019001247343339383037|2022-11-24 04:01:56.517087+00|2022-11-24 04:01:56.395+00|94.017576|||tempA0
1033|e00fce685f262f4ea1486367|2022-11-24 04:05:02.647252+00|2022-11-24 04:05:02.613+00|66.199997|||temp
1034|250019001247343339383037|2022-11-24 04:06:56.540174+00|2022-11-24 04:06:56.435+00|93.872532|||tempA0
1035|250019001247343339383037|2022-11-24 04:06:56.54485+00|2022-11-24 04:06:56.492+00||4||wifi
1036|250019001247343339383037|2022-11-24 04:06:56.546784+00|2022-11-24 04:06:56.492+00|93.727479|||tempA4
1037|e00fce685f262f4ea1486367|2022-11-24 04:10:02.770823+00|2022-11-24 04:10:02.749+00|66.199997|||temp
1038|250019001247343339383037|2022-11-24 04:11:56.458983+00|2022-11-24 04:11:56.441+00|93.582414|||tempA0
1039|250019001247343339383037|2022-11-24 04:11:56.487738+00|2022-11-24 04:11:56.468+00||4||wifi
1040|250019001247343339383037|2022-11-24 04:11:56.492113+00|2022-11-24 04:11:56.468+00|94.307694|||tempA4
1041|e00fce685f262f4ea1486367|2022-11-24 04:15:02.701784+00|2022-11-24 04:15:02.671+00|66.199997|||temp
1042|250019001247343339383037|2022-11-24 04:16:56.40587+00|2022-11-24 04:16:56.388+00|93.872532|||tempA0
1043|250019001247343339383037|2022-11-24 04:16:56.565925+00|2022-11-24 04:16:56.549+00|93.872532|||tempA4
1044|250019001247343339383037|2022-11-24 04:16:56.57954+00|2022-11-24 04:16:56.549+00||4||wifi
1045|e00fce685f262f4ea1486367|2022-11-24 04:20:02.83368+00|2022-11-24 04:20:02.802+00|66.199997|||temp
1046|250019001247343339383037|2022-11-24 04:21:56.410162+00|2022-11-24 04:21:56.385+00|93.43736|||tempA0
1047|250019001247343339383037|2022-11-24 04:21:56.484339+00|2022-11-24 04:21:56.461+00||4||wifi
1048|250019001247343339383037|2022-11-24 04:21:56.487544+00|2022-11-24 04:21:56.461+00|94.307694|||tempA4
1049|e00fce685f262f4ea1486367|2022-11-24 04:25:02.752559+00|2022-11-24 04:25:02.732+00|66.199997|||temp
1050|250019001247343339383037|2022-11-24 04:26:56.400861+00|2022-11-24 04:26:56.384+00|93.002198|||tempA0
1051|250019001247343339383037|2022-11-24 04:26:56.478098+00|2022-11-24 04:26:56.463+00||4||wifi
1052|250019001247343339383037|2022-11-24 04:26:56.481584+00|2022-11-24 04:26:56.463+00|94.452748|||tempA4
1053|e00fce685f262f4ea1486367|2022-11-24 04:30:02.886103+00|2022-11-24 04:30:02.861+00|66.199997|||temp
1054|250019001247343339383037|2022-11-24 04:31:56.479142+00|2022-11-24 04:31:56.46+00|93.872532|||tempA0
1055|250019001247343339383037|2022-11-24 04:31:56.487103+00|2022-11-24 04:31:56.46+00||4||wifi
1056|250019001247343339383037|2022-11-24 04:31:56.498363+00|2022-11-24 04:31:56.46+00|94.017576|||tempA4
1057|e00fce685f262f4ea1486367|2022-11-24 04:35:02.81546+00|2022-11-24 04:35:02.792+00|66.199997|||temp
1058|250019001247343339383037|2022-11-24 04:36:56.398778+00|2022-11-24 04:36:56.381+00|93.43736|||tempA0
1059|250019001247343339383037|2022-11-24 04:36:56.471538+00|2022-11-24 04:36:56.457+00||4||wifi
1060|250019001247343339383037|2022-11-24 04:36:56.475761+00|2022-11-24 04:36:56.457+00|94.742856|||tempA4
1061|e00fce685f262f4ea1486367|2022-11-24 04:40:02.84304+00|2022-11-24 04:40:02.823+00|66.199997|||temp
1062|250019001247343339383037|2022-11-24 04:41:56.401899+00|2022-11-24 04:41:56.383+00|93.43736|||tempA0
1063|250019001247343339383037|2022-11-24 04:41:56.504226+00|2022-11-24 04:41:56.487+00||4||wifi
1064|250019001247343339383037|2022-11-24 04:41:56.506378+00|2022-11-24 04:41:56.487+00|94.16264|||tempA4
1065|e00fce685f262f4ea1486367|2022-11-24 04:45:02.888645+00|2022-11-24 04:45:02.863+00|66.199997|||temp
1066|250019001247343339383037|2022-11-24 04:46:56.396964+00|2022-11-24 04:46:56.378+00|93.292306|||tempA0
1067|250019001247343339383037|2022-11-24 04:46:56.472368+00|2022-11-24 04:46:56.456+00||4||wifi
1068|250019001247343339383037|2022-11-24 04:46:56.475143+00|2022-11-24 04:46:56.456+00|89.810992|||tempA4
1069|e00fce685f262f4ea1486367|2022-11-24 04:50:02.908385+00|2022-11-24 04:50:02.889+00|66.199997|||temp
1070|250019001247343339383037|2022-11-24 04:51:56.397588+00|2022-11-24 04:51:56.379+00|93.872532|||tempA0
1071|250019001247343339383037|2022-11-24 04:51:56.484102+00|2022-11-24 04:51:56.458+00||4||wifi
1072|250019001247343339383037|2022-11-24 04:51:56.487966+00|2022-11-24 04:51:56.458+00|94.452748|||tempA4
1073|e00fce685f262f4ea1486367|2022-11-24 04:55:02.949312+00|2022-11-24 04:55:02.93+00|66.199997|||temp
1074|250019001247343339383037|2022-11-24 04:56:56.502576+00|2022-11-24 04:56:56.374+00|93.582414|||tempA0
1075|250019001247343339383037|2022-11-24 04:56:56.504142+00|2022-11-24 04:56:56.455+00||4||wifi
1076|250019001247343339383037|2022-11-24 04:56:56.505537+00|2022-11-24 04:56:56.455+00|94.16264|||tempA4
1077|e00fce685f262f4ea1486367|2022-11-24 05:00:02.97235+00|2022-11-24 05:00:02.951+00|66.199997|||temp
1078|250019001247343339383037|2022-11-24 05:01:56.392649+00|2022-11-24 05:01:56.371+00|94.16264|||tempA0
1079|250019001247343339383037|2022-11-24 05:01:56.433525+00|2022-11-24 05:01:56.414+00||4||wifi
1080|250019001247343339383037|2022-11-24 05:01:56.436396+00|2022-11-24 05:01:56.414+00|94.16264|||tempA4
1081|e00fce685f262f4ea1486367|2022-11-24 05:05:03.007306+00|2022-11-24 05:05:02.983+00|66.199997|||temp
1082|250019001247343339383037|2022-11-24 05:06:56.386234+00|2022-11-24 05:06:56.37+00|93.727479|||tempA0
1083|250019001247343339383037|2022-11-24 05:06:56.494806+00|2022-11-24 05:06:56.478+00||4||wifi
1084|250019001247343339383037|2022-11-24 05:06:56.497692+00|2022-11-24 05:06:56.477+00|94.017576|||tempA4
1085|e00fce685f262f4ea1486367|2022-11-24 05:10:03.089525+00|2022-11-24 05:10:03.063+00|66.199997|||temp
1086|250019001247343339383037|2022-11-24 05:11:56.424559+00|2022-11-24 05:11:56.407+00||4||wifi
1087|250019001247343339383037|2022-11-24 05:11:56.427631+00|2022-11-24 05:11:56.407+00|94.597802|||tempA4
1088|250019001247343339383037|2022-11-24 05:11:56.431449+00|2022-11-24 05:11:56.392+00|93.872532|||tempA0
1089|e00fce685f262f4ea1486367|2022-11-24 05:15:03.074496+00|2022-11-24 05:15:03.046+00|66.199997|||temp
1090|250019001247343339383037|2022-11-24 05:16:56.385885+00|2022-11-24 05:16:56.366+00|94.16264|||tempA0
1091|250019001247343339383037|2022-11-24 05:16:56.496636+00|2022-11-24 05:16:56.471+00||4||wifi
1092|250019001247343339383037|2022-11-24 05:16:56.501698+00|2022-11-24 05:16:56.471+00|93.872532|||tempA4
1093|e00fce685f262f4ea1486367|2022-11-24 05:20:03.102689+00|2022-11-24 05:20:03.079+00|66.199997|||temp
1094|250019001247343339383037|2022-11-24 05:21:56.389556+00|2022-11-24 05:21:56.369+00|94.16264|||tempA0
1095|250019001247343339383037|2022-11-24 05:21:57.901327+00|2022-11-24 05:21:57.853+00||4||wifi
1096|250019001247343339383037|2022-11-24 05:21:57.905199+00|2022-11-24 05:21:57.852+00|94.597802|||tempA4
1097|e00fce685f262f4ea1486367|2022-11-24 05:25:03.179768+00|2022-11-24 05:25:03.152+00|66.199997|||temp
1098|250019001247343339383037|2022-11-24 05:26:56.41341+00|2022-11-24 05:26:56.363+00|94.017576|||tempA0
1099|250019001247343339383037|2022-11-24 05:26:56.464702+00|2022-11-24 05:26:56.442+00|94.017576|||tempA4
1100|250019001247343339383037|2022-11-24 05:26:56.467682+00|2022-11-24 05:26:56.443+00||4||wifi
1101|e00fce685f262f4ea1486367|2022-11-24 05:30:03.174567+00|2022-11-24 05:30:03.144+00|66.199997|||temp
1102|250019001247343339383037|2022-11-24 05:31:56.384318+00|2022-11-24 05:31:56.365+00|94.16264|||tempA0
1103|250019001247343339383037|2022-11-24 05:31:56.465942+00|2022-11-24 05:31:56.444+00|94.16264|||tempA4
